0.365714286,1125,0.868571429,0.8,New Point
1.299591837,1188,0.803265306,0.8,New Point
2.115918367,1383,0.835918367,0.8,New Point
2.991020408,1460,0.764081633,0.8,New Point
3.768163265,1664,0.816326531,0.8,New Point
4.604081633,1738,0.842448980,0.8,New Point
5.459591837,1937,0.790204082,0.8,New Point
6.295510204,2045,0.783673469,0.8,New Point
7.085714286,2206,0.835918367,0.8,New Point
7.941224490,2090,0.777142857,0.8,New Point
8.757551020,1958,0.724897959,0.8,New Point
9.488979592,1757,0.803265306,0.8,New Point
10.357551020,1664,0.751020408,0.8,New Point
11.128163265,1476,0.757551020,0.8,New Point
11.911836735,1383,0.842448980,0.8,New Point
12.773877551,1163,0.757551020,0.8,New Point
13.544489796,1078,0.352653061,0.8,New Point
13.903673469,1175,0.326530612,0.8,New Point
14.249795918,1383,0.333061224,0.8,New Point
14.602448980,1493,0.359183673,0.8,New Point
14.974693878,1664,0.365714286,0.8,New Point
15.354920635,1795,0.279365079,0.8,New Point
15.659682540,1958,0.335238095,0.8,New Point
16.015238095,2045,0.330158730,0.8,New Point
16.360634921,2231,0.325079365,0.8,New Point
16.711111111,2067,0.304761905,0.8,New Point
17.030385488,1979,0.362811791,0.8,New Point
17.407709751,1776,0.297505669,0.8,New Point
17.726984127,1682,0.304761905,0.8,New Point
18.059319728,1493,0.343945578,0.8,New Point
18.407619048,1398,0.322176871,0.8,New Point
18.747210884,1175,0.357006803,0.8,New Point
19.125986395,1113,0.296054422,0.8,New Point
19.435102041,1188,0.291700680,0.8,New Point
19.735510204,1368,0.317823129,0.8,New Point
20.070748299,1476,0.291700680,0.8,New Point
20.384217687,1700,0.335238095,0.8,New Point
20.723809524,1493,0.265578231,0.8,New Point
21.028571429,1398,0.352653061,0.8,New Point
21.407346939,1188,0.544217687,0.8,New Point
21.964625850,1113,0.335238095,0.8,New Point
22.308571429,1398,0.208979592,0.8,New Point
22.534965986,1664,0.243809524,0.8,New Point
22.787482993,1383,0.230748299,0.8,New Point
23.013877551,1125,0.187210884,0.8,New Point
