0.362811791,283,0.885260771,0.8,New Point
1.291609977,296,0.798185941,0.8,New Point
2.147845805,280,0.812698413,0.8,New Point
3.033106576,296,0.725623583,0.8,New Point
3.816780045,280,0.725623583,0.8,New Point
4.614965986,296,0.798185941,0.8,New Point
5.485714286,283,0.740136054,0.8,New Point
6.298412698,296,0.798185941,0.8,New Point
7.154648526,280,0.725623583,0.8,New Point
7.938321995,302,0.754648526,0.8,New Point
8.751020408,283,0.696598639,0.8,New Point
9.520181406,302,0.740136054,0.8,New Point
10.361904762,283,0.725623583,0.8,New Point
11.102040816,299,0.740136054,0.8,New Point
11.943764172,280,0.696598639,0.8,New Point
12.712925170,296,0.798185941,0.8,New Point
13.554648526,280,0.333786848,0.8,New Point
13.931972789,296,0.304761905,0.8,New Point
14.265759637,280,0.319274376,0.8,New Point
14.643083900,299,0.333786848,0.8,New Point
15.020408163,280,0.275736961,0.8,New Point
15.361451247,296,0.297505669,0.8,New Point
15.702494331,280,0.297505669,0.8,New Point
16.036281179,302,0.304761905,0.8,New Point
16.384580499,280,0.261224490,0.8,New Point
16.689342404,299,0.304761905,0.8,New Point
17.030385488,280,0.312018141,0.8,New Point
17.407709751,299,0.290249433,0.8,New Point
17.748752834,283,0.290249433,0.8,New Point
18.089795918,302,0.268480726,0.8,New Point
18.423582766,280,0.290249433,0.8,New Point
18.771882086,296,0.297505669,0.8,New Point
19.120181406,277,0.304761905,0.8,New Point
19.453968254,296,0.261224490,0.8,New Point
19.744217687,274,0.282993197,0.8,New Point
20.114285714,299,0.261224490,0.8,New Point
20.419047619,274,0.290249433,0.8,New Point
20.752834467,299,0.232199546,0.8,New Point
21.050340136,277,0.326530612,0.8,New Point
21.427664399,302,0.478911565,0.8,New Point
21.964625850,280,1.110204082,0.8,New Point
