3.928888889,1506,0.284444444,0.8,New Point
4.243446712,1715,0.020317460,0.8,New Point
4.272471655,1891,0.011609977,0.8,New Point
4.292789116,2100,0.008707483,0.8,New Point
4.307301587,2265,0.026122449,0.8,New Point
4.339229025,2056,0.042086168,0.8,New Point
4.401632653,1891,2.311836735,0.8,New Point
6.726530612,2078,0.009070295,0.8,New Point
6.742857143,2254,0.016326531,0.8,New Point
6.771882086,2056,0.054421769,0.8,New Point
6.831746032,1880,0.513378685,0.8,New Point
7.356009070,2067,0.081632653,0.8,New Point
7.444897959,1891,0.477097506,0.8,New Point
7.938321995,2089,0.083446712,0.8,New Point
8.036281179,1902,0.404535147,0.8,New Point
8.449886621,2078,0.103401361,0.8,New Point
8.560544218,1891,0.313832200,0.8,New Point
8.878004535,2067,0.079818594,0.8,New Point
8.970521542,1902,0.264852608,0.8,New Point
9.240816327,2067,0.094331066,0.8,New Point
9.340589569,1891,0.177777778,0.8,New Point
9.527437642,2067,0.079818594,0.8,New Point
9.618140590,1880,0.217687075,0.8,New Point
9.864126984,1693,0.039183673,0.8,New Point
9.925079365,1517,0.137868481,0.8,New Point
10.102857143,1704,0.345396825,0.8,New Point
10.460952381,1869,0.030476190,0.8,New Point
10.501587302,1693,0.027936508,0.8,New Point
10.544761905,1517,0.172698413,0.8,New Point
10.775873016,1704,0.162539683,0.8,New Point
10.940952381,1913,0.025396825,0.8,New Point
10.968253968,2067,0.017233560,0.8,New Point
10.987301587,1858,0.021315193,0.8,New Point
11.032380952,1704,0.348299320,0.8,New Point
11.381587302,1891,0.025396825,0.8,New Point
11.410793651,1704,0.304761905,0.8,New Point
11.715555556,1891,0.036825397,0.8,New Point
11.762539683,1704,0.364444444,0.8,New Point
12.137142857,1902,0.033015873,0.8,New Point
12.172698413,1693,0.038095238,0.8,New Point
12.219682540,1517,0.038095238,0.8,New Point
12.264126984,1330,0.217142857,0.8,New Point
12.506666667,1539,0.077460317,0.8,New Point
12.600634921,1726,0.049523810,0.8,New Point
12.680634921,1484,0.043174603,0.8,New Point
12.728888889,1330,0.177777778,0.8,New Point
12.934603175,1528,0.125714286,0.8,New Point
13.066666667,1726,0.025396825,0.8,New Point
13.097142857,1913,0.025396825,0.8,New Point
13.123809524,2089,0.124444444,0.8,New Point
13.270204082,1869,1.159183673,0.8,New Point
14.452244898,2089,0.029387755,0.8,New Point
14.492517007,1891,0.008707483,0.8,New Point
14.514285714,1671,0.015238095,0.8,New Point
14.550204082,1539,0.168707483,0.8,New Point
14.729795918,1748,0.017414966,0.8,New Point
14.750476190,1957,0.011972789,0.8,New Point
14.783129252,2078,0.169795918,0.8,New Point
14.962721088,1880,0.018503401,0.8,New Point
14.992108844,1715,0.316734694,0.8,New Point
15.305578231,1902,0.081632653,0.8,New Point
15.399183673,1671,0.019591837,0.8,New Point
15.423129252,1495,0.035918367,0.8,New Point
15.466666667,1330,0.133877551,0.8,New Point
15.598367347,1550,0.027210884,0.8,New Point
15.633197279,1748,0.013061224,0.8,New Point
15.653877551,1946,0.014149660,0.8,New Point
15.671292517,2067,0.155646259,0.8,New Point
15.832380952,1880,0.028299320,0.8,New Point
15.879183673,1704,0.377687075,0.8,New Point
16.265578231,1517,0.045714286,0.8,New Point
16.312380952,1352,0.142585034,0.8,New Point
16.466938776,1550,0.023945578,0.8,New Point
16.511564626,1913,0.153469388,0.8,New Point
16.677006803,1704,0.043537415,0.8,New Point
16.725986395,1517,0.333061224,0.8,New Point
17.072108844,1704,0.065306122,0.8,New Point
17.154285714,1506,0.019047619,0.8,New Point
17.206349206,1330,0.368253968,0.8,New Point
