0.507936508,283,1.001360544,0.8,New Point
1.552834467,313,0.798185941,0.8,New Point
2.423582766,280,0.754648526,0.8,New Point
3.247891156,313,0.844625850,0.8,New Point
4.153469388,280,0.844625850,0.8,New Point
5.041632653,316,0.774965986,0.8,New Point
5.877551020,283,0.809795918,0.8,New Point
6.765714286,316,0.949115646,0.8,New Point
7.784489796,280,0.487619048,0.8,New Point
8.333061224,313,0.357006803,0.8,New Point
8.751020408,280,0.365714286,0.8,New Point
9.168979592,316,0.400544218,0.8,New Point
9.621768707,283,0.304761905,0.8,New Point
9.978775510,319,0.296054422,0.8,New Point
10.344489796,280,0.278639456,0.8,New Point
10.718911565,319,0.296054422,0.8,New Point
11.075918367,283,0.400544218,0.8,New Point
11.520000000,319,0.505034014,0.8,New Point
12.068571429,283,0.870748299,0.8,New Point
