0.417959184,1110,1.445442177,0.8,New Point
1.880816327,1396,1.175510204,0.8,New Point
3.082448980,1664,1.175510204,0.8,New Point
4.284081633,1942,0.992653061,0.8,New Point
5.311564626,2210,1.062312925,0.8,New Point
6.400000000,2469,1.297414966,0.8,New Point
7.732244898,2719,1.445442177,0.8,New Point
9.282176871,2460,1.419319728,0.8,New Point
10.779863946,2191,1.340952381,0.8,New Point
12.199183673,1914,1.480272109,0.8,New Point
13.749115646,1655,1.349659864,0.8,New Point
15.185850340,1387,1.192925170,0.8,New Point
16.439727891,1100,0.400544218,0.8,New Point
16.892517007,823,0.322176871,0.8,New Point
17.249523810,1110,0.330884354,0.8,New Point
17.615238095,1369,0.345396825,0.8,New Point
18.001269841,1100,0.274285714,0.8,New Point
18.285714286,1378,0.294603175,0.8,New Point
18.631111111,1646,0.264126984,0.8,New Point
18.946031746,1369,0.238730159,0.8,New Point
19.235555556,1655,0.243809524,0.8,New Point
19.525079365,1942,0.243809524,0.8,New Point
19.794285714,1655,0.233650794,0.8,New Point
20.063492063,1951,0.243809524,0.8,New Point
20.358095238,2228,0.299682540,0.8,New Point
20.723809524,2487,0.330158730,0.8,New Point
21.089523810,2737,0.304761905,0.8,New Point
21.409523810,2487,0.304761905,0.8,New Point
21.734603175,2182,0.325079365,0.8,New Point
22.080000000,1923,0.330158730,0.8,New Point
22.450793651,1646,0.137142857,0.8,New Point
22.628571429,1933,0.147301587,0.8,New Point
22.811428571,1646,0.177777778,0.8,New Point
23.029841270,1359,0.187936508,0.8,New Point
23.263492063,1637,0.203174603,0.8,New Point
23.507301587,1387,0.528253968,0.8,New Point
24.086349206,1100,0.594285714,0.8,New Point
