0.313469388,316,4.429206349,0.8,New Point
4.855873016,214,1.056507937,0.8,New Point
5.968979592,243,0.833015873,0.8,New Point
6.948571429,316,1.117460317,0.8,New Point
8.489795918,316,4.307301587,0.8,New Point
12.897959184,238,1.747301587,0.8,New Point
14.785306122,316,0.975238095,0.8,New Point
16.314920635,316,0.426666667,0.8,New Point
16.761904762,238,0.589206349,0.8,New Point
17.391746032,290,0.365714286,0.8,New Point
17.776326531,364,0.248163265,0.8,New Point
18.089795918,323,0.222040816,0.8,New Point
18.364081633,243,0.339591837,0.8,New Point
18.729795918,319,1.789387755,0.8,New Point
20.584489796,211,0.888163265,0.8,New Point
21.603265306,243,0.496326531,0.8,New Point
22.163446712,302,0.274285714,0.8,New Point
22.504489796,238,0.927346939,0.8,New Point
24.000725624,316,2.159455782,0.8,New Point
26.160181406,211,0.986848073,0.8,New Point
27.147029478,236,0.841723356,0.8,New Point
28.000362812,323,0.920090703,0.8,New Point
28.923356009,243,0.386031746,0.8,New Point
29.322448980,274,0.208979592,0.8,New Point
29.576417234,290,0.214058957,0.8,New Point
29.895691610,319,1.066666667,0.8,New Point
31.410793651,316,2.333605442,0.8,New Point
33.892063492,214,0.801814059,0.8,New Point
34.786031746,238,1.010793651,0.8,New Point
35.873015873,319,1.038730159,0.8,New Point
36.937142857,243,0.317460317,0.8,New Point
37.273832200,271,0.307301587,0.8,New Point
37.593106576,287,0.487619048,0.8,New Point
38.128253968,316,1.650793651,0.8,New Point
