0.437551020,1339,1.436734694,0.8,New Point
1.913469388,1509,1.103673469,0.8,New Point
3.062857143,1610,1.136326531,0.8,New Point
4.212244898,1757,1.175510204,0.8,New Point
5.459591837,2001,1.077551020,0.8,New Point
6.556734694,1795,1.103673469,0.8,New Point
7.666938776,1628,1.005714286,0.8,New Point
8.698775510,1542,0.960000000,0.8,New Point
9.684897959,1324,0.359183673,0.8,New Point
10.050612245,1010,0.287346939,0.8,New Point
10.351020408,1339,0.346122449,0.8,New Point
10.716734694,1509,0.346122449,0.8,New Point
11.082448980,1214,0.222040816,0.8,New Point
11.311020408,1525,0.306938776,0.8,New Point
11.657142857,1610,0.320000000,0.8,New Point
11.996734694,1324,0.228571429,0.8,New Point
12.231836735,1628,0.339591837,0.8,New Point
12.597551020,1776,0.306938776,0.8,New Point
12.924081633,1509,0.248163265,0.8,New Point
13.217959184,1757,0.267755102,0.8,New Point
13.544489796,1958,0.313469388,0.8,New Point
13.890612245,1776,0.261224490,0.8,New Point
14.160544218,2045,0.257596372,0.8,New Point
14.458775510,1795,0.306938776,0.8,New Point
14.785306122,1525,0.274285714,0.8,New Point
15.079183673,1757,0.326530612,0.8,New Point
15.444897959,1593,0.241632653,0.8,New Point
15.738775510,1339,0.280816327,0.8,New Point
16.078367347,1610,0.346122449,0.8,New Point
16.470204082,1525,0.313469388,0.8,New Point
16.829387755,1214,0.280816327,0.8,New Point
17.129795918,1542,0.535510204,0.8,New Point
17.711020408,1324,1.031836735,0.8,New Point
