0.404897959,337,1.201632653,0.8,New Point
1.645714286,302,0.992653061,0.8,New Point
2.742857143,283,1.044897959,0.8,New Point
3.866122449,254,1.018775510,0.8,New Point
4.963265306,223,0.875102041,0.8,New Point
5.995102041,257,0.966530612,0.8,New Point
7.026938776,287,0.914285714,0.8,New Point
8.006530612,306,1.136326531,0.8,New Point
9.391020408,337,1.227755102,0.8,New Point
