0.391836735,1324,1.227755102,0.8,New Point
1.658775510,1509,0.992653061,0.8,New Point
2.716734694,1700,1.057959184,0.8,New Point
3.892244898,1776,0.940408163,0.8,New Point
4.924081633,2001,0.966530612,0.8,New Point
5.968979592,1776,0.979591837,0.8,New Point
7.026938776,1700,0.979591837,0.8,New Point
8.019591837,1509,1.175510204,0.8,New Point
9.312653061,1324,1.293061224,0.8,New Point
